,code,post_code,x,y
7898,P82021,BL1 8UP,,
7899,P82022,BL1 3RG,,
7900,P82023,BL1 7LR,,
7901,P82025,BL1 8TU,,
7902,P82029,BL1 3RG,,
7903,P82030,BL3 5AH,,
7904,P82031,BL1 5PU,,
7905,P82033,BL2 1HT,,
7906,P82034,BL7 9RG,,
7907,P82036,BL3 1JF,,
7908,P82037,BL4 9AL,,
7909,P82607,BL1 8UP,,
7910,P82609,BL3 3PH,,
7911,P82613,BL3 1HQ,,
7912,P82616,BL3 2JR,,
7913,P82624,BL3 5QE,,
7914,P82625,BL1 8TU,,
7915,P82626,BL1 3RG,,
7916,P82627,BL1 6AH,,
7917,P82629,BL3 5HP,,
7918,P82633,BL3 6RN,,
7919,P82634,BL1 4DN,,
7920,P82640,BL3 5HP,,
7921,P82643,BL7 9RG,,
7922,P82652,BL4 9AH,,
7923,P82654,BL1 4QT,,
7924,P82657,BL3 2EG,,
7925,P82660,BL3 4LU,,
7926,P82661,BL1 3EJ,,
7927,P82662,BL3 5HP,,
7928,P83001,M25 1BT,,
7929,P83004,M45 8GH,,
7930,P83005,BL9 0SN,,
7931,P83006,BL0 9DD,,
7932,P83007,M26 2SP,,
7933,P83008,BL9 0NJ,,
7934,P83009,BL9 8QA,,
7935,P83010,M26 2QZ,,
7936,P83011,BL9 8JR,,
7937,P83012,BL8 4AD,,
7938,P83015,BL9 0SN,,
7939,P83017,BL8 1EG,,
7940,P83019,BL9 0NJ,,
7941,P83020,BL9 0NJ,,
7942,P83021,BL9 0SN,,
7943,P83023,BL8 4DR,,
7944,P83024,BL9 0ST,,
7945,P83025,M25 0HT,,
7946,P83026,BL9 0SN,,
7947,P83027,M25 1NL,,
7948,P83029,M26 2TQ,,
7949,P83030,BL9 0SN,,
7950,P83603,M26 2SP,,
7951,P83605,M25 1EX,,
7952,P83608,M45 7FD,,
7953,P83609,M25 2GN,,
7954,P83611,BL9 6DX,,
7955,P83612,BL8 2JR,,
7956,P83620,BL0 9TN,,
7957,P83621,BL9 6JA,,
7958,P83623,M25 1BT,,
7959,P84004,M11 3BB,,
7960,P84005,M13 9UJ,,
7961,P84009,M13 0YL,,
7962,P84010,M20 1EB,,
7963,P84012,M22 4DH,,
7964,P84014,M22 9UH,,
7965,P84016,M19 3BX,,
7966,P84017,M20 4SS,,
7967,P84018,M14 6SQ,,
7968,P84019,M9 8PP,,
7969,P84020,M22 5RX,,
7970,P84021,M23 2SY,,
7971,P84022,M19 1UG,,
7972,P84023,M14 5BY,,
7973,P84024,M23 1JX,,
7974,P84025,M40 5HP,,
7975,P84026,M13 0WQ,,
7976,P84027,M19 2AF,,
7977,P84028,M18 8LJ,,
7978,P84029,M22 9UH,,
7979,P84030,M8 0DA,,
7980,P84032,M11 4EJ,,
7981,P84033,M9 0FN,,
7982,P84034,M20 2RN,,
7983,P84035,M14 6WP,,
7984,P84037,M13 9UJ,,
7985,P84038,M16 9RT,,
7986,P84039,M16 8EE,,
7987,P84040,M9 5BH,,
7988,P84041,M11 3AA,,
7989,P84042,M11 1JG,,
7990,P84043,M22 5RX,,
7991,P84045,M23 9AB,,
7992,P84046,M8 8UP,,
7993,P84047,M40 1NT,,
7994,P84048,M22 0EP,,
7995,P84049,M9 6BA,,
7996,P84050,M18 7BQ,,
7997,P84051,M11 4EJ,,
7998,P84052,M12 5JE,,
7999,P84053,M19 3BS,,
8000,P84054,M40 7QH,,
8001,P84055,M21 7NN,,
8002,P84056,M20 1BH,,
8003,P84057,M21 9NJ,,
8004,P84059,M11 1DA,,
8005,P84061,M23 9JH,,
8006,P84062,M40 1NZ,,
8007,P84063,M21 9NJ,,
8008,P84064,M4 6EE,,
8009,P84065,M9 4BE,,
8010,P84066,M21 8HA,,
8011,P84067,M40 3HD,,
8012,P84068,M21 9NJ,,
8013,P84070,M40 2JF,,
8014,P84071,M21 0UF,,
8015,P84072,M14 5NP,,
8016,P84074,M8 9JT,,
8017,P84605,M9 5RD,,
8018,P84611,M13 9UJ,,
8019,P84616,M14 4GP,,
8020,P84623,M8 0WB,,
8021,P84626,M14 5LQ,,
8022,P84627,M18 7JH,,
8023,P84630,M15 5TJ,,
8024,P84631,M8 5DT,,
8025,P84635,M16 7AP,,
8026,P84637,M11 4EJ,,
8027,P84639,M14 6YL,,
8028,P84640,M8 8AU,,
8029,P84642,M16 7AW,,
8030,P84644,M12 5RU,,
8031,P84645,M8 4RF,,
8032,P84646,M15 5TJ,,
8033,P84650,M16 8NG,,
8034,P84651,M23 0PH,,
8035,P84652,M21 8UP,,
8036,P84659,M14 4GP,,
8037,P84662,M21 8UP,,
8038,P84663,M9 8DX,,
8039,P84665,M20 3HE,,
8040,P84668,M16 7AP,,
8041,P84669,M15 4EA,,
8042,P84672,M23 9RL,,
8043,P84673,M4 6EE,,
8044,P84676,M21 9LH,,
8045,P84677,M20 6BA,,
8046,P84678,M20 6BA,,
8047,P84679,M9 4WH,,
8048,P84682,M19 1EW,,
8049,P84683,M1 3LY,,
8050,P84684,M8 9NT,,
8051,P84688,M13 9UJ,,
8052,P84689,M13 0RR,,
8053,P84690,M9 7HD,,
8054,P84693,M1 2WR,,
8055,P84696,M12 6JH,,
8056,P84697,M22 5RX,,
8057,P85001,OL1 2HG,,
8058,P85002,OL1 3UL,,
8059,P85003,OL1 1NL,,
8060,P85004,OL9 0LH,,
8061,P85005,OL4 3DG,,
8062,P85006,OL2 6QW,,
8063,P85007,OL1 1NL,,
8064,P85008,M35 0AD,,
8065,P85010,OL9 0LH,,
8066,P85011,OL9 8NH,,
8067,P85012,OL8 3HF,,
8068,P85013,OL2 6QW,,
8069,P85014,OL4 1JN,,
8070,P85015,OL4 1YN,,
8071,P85016,OL3 6AH,,
8072,P85017,OL2 8ST,,
8073,P85018,OL9 7AY,,
8074,P85019,OL2 5QA,,
8075,P85020,OL4 2RJ,,
8076,P85021,OL4 1BN,,
8077,P85022,OL4 3BP,,
8078,P85025,OL9 7AY,,
8079,P85026,M35 0AD,,
8080,P85028,OL9 7SG,,
8081,P85029,OL4 1BN,,
8082,P85601,OL1 1NL,,
8083,P85602,OL1 4JU,,
8084,P85603,OL4 1BN,,
8085,P85605,OL8 4LR,,
8086,P85606,OL1 4JU,,
8087,P85607,OL9 8RG,,
8088,P85608,OL1 1NL,,
8089,P85610,M35 0AD,,
8090,P85612,OL8 4AL,,
8091,P85613,OL9 7AY,,
8092,P85614,OL2 8ST,,
8093,P85615,OL9 7AY,,
8094,P85620,OL8 3HH,,
8095,P85621,OL4 1YN,,
8096,P85622,OL4 1YN,,
8097,P85623,OL1 1QH,,
8098,P85624,OL1 1DT,,
8099,P86001,OL16 4EG,,
8100,P86002,OL11 1DN,,
8101,P86003,OL11 5AQ,,
8102,P86004,M24 4DZ,,
8103,P86005,OL16 2DN,,
8104,P86006,OL12 6RT,,
8105,P86007,OL11 1AD,,
8106,P86008,OL12 9BE,,
8107,P86009,OL11 3HY,,
8108,P86010,M24 2AU,,
8109,P86011,OL10 4NH,,
8110,P86012,M24 5QL,,
8111,P86013,OL12 0SN,,
8112,P86014,OL16 2UP,,
8113,P86015,M24 2PU,,
8114,P86016,OL10 3SD,,
8115,P86017,OL16 2UY,,
8116,P86018,OL15 8HF,,
8117,P86019,M24 6DL,,
8118,P86021,OL15 8HF,,
8119,P86022,OL16 4JQ,,
8120,P86023,OL10 2BS,,
8121,P86026,OL12 6RX,,
8122,P86602,OL10 4RG,,
8123,P86605,OL10 4NN,,
8124,P86606,M24 4EN,,
8125,P86608,OL15 8AQ,,
8126,P86609,OL11 1DN,,
8127,P86614,OL11 1DN,,
8128,P86619,OL11 1DN,,
8129,P86620,M24 5WF,,
8130,P86621,OL16 4PZ,,
8131,P86622,OL16 1PS,,
8132,P86624,OL15 8AR,,
8133,P87002,M27 0NA,,
8134,P87003,M30 0NU,,
8135,P87004,M6 5PP,,
8136,P87008,M28 3AT,,
8137,P87014,M44 6ZS,,
8138,P87015,M6 5FX,,
8139,P87016,M27 0EW,,
8140,P87017,M28 3AT,,
8141,P87019,M27 8HP,,
8142,P87020,M30 0NU,,
8143,P87022,M7 1QE,,
8144,P87024,M30 8QD,,
8145,P87025,M27 4AF,,
8146,P87026,M7 4NX,,
8147,P87027,M6 5WW,,
8148,P87028,M28 3DR,,
8149,P87032,M6 8LE,,
8150,P87035,M5 3PH,,
8151,P87036,M7 1RD,,
8152,P87039,M44 5LH,,
8153,P87040,M6 7HL,,
8154,P87610,M44 5LH,,
8155,P87613,M38 9RS,,
8156,P87618,M28 3EZ,,
8157,P87620,M30 8AR,,
8158,P87624,M28 1PB,,
8159,P87625,M38 9GH,,
8160,P87627,M28 1LZ,,
8161,P87629,M30 0NU,,
8162,P87630,M28 0AY,,
8163,P87632,M30 0NU,,
8164,P87634,M6 5FX,,
8165,P87637,M27 8HP,,
8166,P87639,M6 5QQ,,
8167,P87641,M7 4TP,,
8168,P87648,M7 4NX,,
8169,P87649,M44 6FE,,
8170,P87651,M7 4NX,,
8171,P87652,M7 1RD,,
8172,P87654,M7 1RD,,
8173,P87657,M44 6DP,,
8174,P87658,M5 5JR,,
8175,P87659,M30 0NU,,
8176,P87660,M30 0TU,,
8177,P87661,M38 9LQ,,
8178,P87664,M6 5FX,,
8179,P87665,M6 5QX,,
8180,P87666,M5 4DG,,
8181,P87667,M5 5JR,,
8182,P87668,M6 5PP,,
8183,P88001,SK5 8BS,,
8184,P88002,SK6 5AA,,
8185,P88003,SK2 5AR,,
8186,P88004,SK4 4NX,,
8187,P88005,SK5 6RN,,
8188,P88006,SK6 6BW,,
8189,P88007,SK8 6LU,,
8190,P88008,SK4 3BT,,
8191,P88009,SK6 1ND,,
8192,P88010,SK4 1JX,,
8193,P88011,SK4 1JX,,
8194,P88012,SK7 4QR,,
8195,P88013,SK2 6BZ,,
8196,P88014,SK8 2JN,,
8197,P88015,SK7 2DY,,
8198,P88016,SK7 3EP,,
8199,P88017,SK6 4QR,,
8200,P88018,SK5 6ET,,
8201,P88019,SK6 1ND,,
8202,P88020,SK8 1BH,,
8203,P88021,SK6 6AB,,
8204,P88023,SK8 3JD,,
8205,P88024,SK8 4DG,,
8206,P88025,SK8 6LU,,
8207,P88026,SK4 4NX,,
8208,P88028,SK4 4NX,,
8209,P88031,SK2 6EQ,,
8210,P88033,SK2 6SF,,
8211,P88034,SK3 8JE,,
8212,P88041,SK7 2DN,,
8213,P88042,SK8 3JD,,
8214,P88043,SK5 8BS,,
8215,P88044,SK6 2AH,,
8216,P88600,SK1 2EX,,
8217,P88604,SK2 6RW,,
8218,P88606,SK7 4AA,,
8219,P88607,SK6 4QR,,
8220,P88610,SK5 7QU,,
8221,P88615,SK1 2EX,,
8222,P88617,SK3 8PN,,
8223,P88618,SK2 5JL,,
8224,P88620,SK7 5JW,,
8225,P88623,SK6 8DR,,
8226,P88624,SK6 1ND,,
8227,P88625,SK6 1ND,,
8228,P88628,SK5 7AY,,
8229,P88632,SK3 9NX,,
8230,P88633,SK5 7QU,,
8231,P88636,SK4 1BS,,
8232,P88637,SK1 1NZ,,
8233,P89002,SK14 1AT,,
8234,P89003,OL6 6HF,,
8235,P89004,SK14 6LA,,
8236,P89005,SK15 2PT,,
8237,P89006,OL5 9AJ,,
8238,P89007,SK15 2AE,,
8239,P89008,OL6 6HD,,
8240,P89010,M43 7BW,,
8241,P89011,OL6 6NE,,
8242,P89012,SK14 2AQ,,
8243,P89013,SK14 3EH,,
8244,P89014,SK14 1JY,,
8245,P89015,M34 2AJ,,
8246,P89016,SK14 2AH,,
8247,P89017,OL6 6EW,,
8248,P89018,M34 3JE,,
8249,P89019,M34 3RA,,
8250,P89020,OL6 7SR,,
8251,P89021,SK16 4DB,,
8252,P89022,SK16 4JZ,,
8253,P89023,SK15 2AU,,
8254,P89025,SK16 4LD,,
8255,P89026,SK15 1RZ,,
8256,P89027,SK16 4AJ,,
8257,P89029,M43 6DE,,
8258,P89030,OL7 0LH,,
8259,P89033,OL6 6HD,,
8260,P89602,SK14 8LN,,
8261,P89609,OL6 9QH,,
8262,P89612,OL5 9AB,,
8263,P89613,OL7 9EJ,,
8264,P89616,M43 7BW,,
8265,P89618,OL5 0HE,,
8266,P91003,WA15 6QQ,,
8267,P91004,WA14 2DD,,
8268,P91006,M41 8AA,,
8269,P91007,WA15 6PH,,
8270,P91008,WA15 8NZ,,
8271,P91009,M41 7WJ,,
8272,P91011,WA15 8NZ,,
8273,P91012,M41 7AB,,
8274,P91013,M33 2RH,,
8275,P91014,M33 7SS,,
8276,P91016,WA14 5PF,,
8277,P91017,M33 5JH,,
8278,P91018,M32 0DF,,
8279,P91019,M31 4FY,,
8280,P91020,M16 7WW,,
8281,P91021,M33 4BR,,
8282,P91025,M33 2RL,,
8283,P91026,M31 4FL,,
8284,P91027,M16 0LW,,
8285,P91029,M41 5BG,,
8286,P91030,WA14 1LB,,
8287,P91032,M33 3JP,,
8288,P91035,M33 2TB,,
8289,P91603,WA14 1JB,,
8290,P91604,WA14 2NW,,
8291,P91605,WA15 6PH,,
8292,P91615,M32 0RN,,
8293,P91617,WA14 1LL,,
8294,P91619,M16 0LW,,
8295,P91623,WA15 6PH,,
8296,P91625,M41 9JS,,
8297,P91627,M32 9PA,,
8298,P91629,M32 0PA,,
8299,P91630,M16 0LW,,
8300,P91631,WA15 6BP,,
8301,P91633,WA15 6PH,,
8302,P91635,M41 0UH,,
8303,P92001,WN4 9SL,,
8304,P92002,WA3 2HY,,
8305,P92003,WN6 7LB,,
8306,P92004,WN2 3HQ,,
8307,P92005,WN3 5HL,,
8308,P92006,WN2 5NG,,
8309,P92007,WN7 2PG,,
8310,P92008,WN5 0AB,,
8311,P92010,WN6 7PD,,
8312,P92011,WN1 3TB,,
8313,P92012,WA3 3GS,,
8314,P92014,WN6 0HD,,
8315,P92015,WN2 1XH,,
8316,P92016,WN2 2QG,,
8317,P92017,WN6 8ET,,
8318,P92019,WN5 9QX,,
8319,P92020,M29 7BS,,
8320,P92021,WN5 9QX,,
8321,P92023,WN7 2RB,,
8322,P92024,WN3 5HL,,
8323,P92026,WN1 3NH,,
8324,P92028,M29 8FL,,
8325,P92029,WN7 5JE,,
8326,P92030,WN1 2AZ,,
8327,P92031,WN2 5NG,,
8328,P92033,M29 8AL,,
8329,P92034,WN4 0AR,,
8330,P92035,WN7 1HR,,
8331,P92038,WN3 6JN,,
8332,P92041,WN4 9SU,,
8333,P92042,M46 9DE,,
8334,P92602,WN7 2PE,,
8335,P92605,M28 1BZ,,
8336,P92606,WN7 1HR,,
8337,P92607,WN7 1HR,,
8338,P92615,WN7 1HR,,
8339,P92616,WN2 2DJ,,
8340,P92619,M46 0LE,,
8341,P92620,WN3 4NW,,
8342,P92621,WN7 2PE,,
8343,P92623,WN7 1HR,,
8344,P92626,M46 0LE,,
8345,P92630,WA3 3GS,,
8346,P92632,WN7 1HR,,
8347,P92633,M46 0BD,,
8348,P92634,WN1 1ST,,
8349,P92635,M46 0LE,,
8350,P92637,M29 7BY,,
8351,P92639,WA3 3GS,,
8352,P92642,WN3 5HL,,
8353,P92643,WN7 1AZ,,
8354,P92646,M29 7HG,,
8355,P92647,WN3 5HL,,
8356,P92648,WA3 2EZ,,
8357,P92651,WA3 2AQ,,
8358,P92652,M46 9DE,,
8359,P92653,WN3 5HL,,
8360,P92654,WN3 6PR,,
8361,W00001,SA1 1SR,,
8362,W00002,CF62 3DR,,
8363,W00003,CF64 2AA,,
8364,W00004,CF31 3TP,,
8365,W00005,CF83 4AZ,,
8366,W00006,NP20 7TD,,
8367,W00007,LL11 3NS,,
8368,W00008,LL13 7YP,,
8369,W00009,NP4 0YP,,
8370,W00010,CF10 2TW,,
8371,W00011,SA31 3HB,,
8372,W00012,CH7 1PZ,,
8373,W00013,SA1 1LT,,
8374,W00014,CF45 4DE,,
8375,W00015,LD3 0LS,,
8376,W00016,NP18 3XQ,,
8377,W00017,CF64 5TG,,
8378,W00018,NP16 5YX,,
8379,W00019,CH5 1XS,,
8380,W00020,NP44 7XX,,
8381,W00021,NP44 7XX,,
8382,W00022,NP44 7XX,,
8383,W00023,NP44 7XX,,
8384,W00024,NP44 7XX,,
8385,W00025,CF11 9LJ,,
8386,W00026,CF11 9LJ,,
8387,W00027,CF11 9LJ,,
8388,W00028,CF24 0SZ,,
8389,W00029,SY23 1ER,,
8390,W00030,SA61 2PZ,,
8391,W00031,LL18 5UJ,,
8392,W00032,LL18 5UJ,,
8393,W00033,LL55 1HU,,
8394,W00034,LL57 2PW,,
8395,W00035,LL11 4YE,,
8396,W00036,SA1 8QY,,
8397,W00037,SA2 0GU,,
8398,W00038,SA2 0GU,,
8399,W00039,SA31 3BB,,
8400,W00040,SA14 9SU,,
8401,W00041,SA61 1SB,,
8402,W00042,SY1 3GZ,,
8403,W00043,NP20 1EE,,
8404,W00044,CF82 7XQ,,
8405,W00045,LD1 6AS,,
8406,W00046,LD3 9DD,,
8407,W00047,LL55 1HU,,
8408,W00048,LL13 7YP,,
8409,W00049,SA31 1DN,,
8410,W00050,SA1 4HR,,
8411,W00051,NP4 5YA,,
8412,W00052,LL29 8PD,,
8413,W00053,NP20 1EL,,
8414,W00054,CF62 5QN,,
8415,W00055,CF24 0SZ,,
8416,W00056,SY24 5JE,,
8417,W00057,SA48 7HA,,
8418,W00058,SA48 7HA,,
8419,W00060,LL77 7PS,,
8420,W00061,LL55 2PH,,
8421,W00062,LL29 8PL,,
8422,W00063,LL29 7LS,,
8423,W00064,SA72 6SY,,
8424,W00065,LL21 9UB,,
8425,W00066,SA3 4AJ,,
8426,W00067,SA72 6HL,,
8427,W00068,CF40 2LX,,
8428,W00069,NP23 4PS,,
8429,W00070,LL29 7PU,,
8430,W00071,CH7 1PZ,,
8431,W00072,LL17 0RS,,
8432,W00073,LL13 7YP,,
8433,W00074,LL77 7LT,,
8434,W00075,LL55 1HU,,
8435,W00076,CH7 3PG,,
8436,W00077,SA61 1SB,,
8437,W00078,NP4 0XS,,
8438,W00079,CF45 4SN,,
8439,W00080,LL11 1EB,,
8440,W00081,LL65 2HY,,
8441,W00082,L55 1HU,,
8442,W00083,CF14 6PE,,
8443,W00084,LL13 7TD,,
8444,W00085,CF37 1BA,,
8445,W00086,CH5 1PU,,
8446,W00087,CF24 0SZ,,
8447,W00088,NP23 4PS,,
8448,W00089,CF24 0SZ,,
8449,W00090,SA61 1SB,,
8450,W00091,CF24 0SZ,,
8451,W00092,CF47 8UX,,
8452,W00093,SA17 4UL,,
8453,W00094,CF11 9LJ,,
8454,W00095,LL18 6AB,,
8455,W00097,LL18 3EY,,
8456,W00098,CF64 1BX,,
8457,W00099,CF37 2BN,,
8458,W00100,CF24 0SZ,,
8459,W00101,CF37 1PL,,
8460,W00102,CF39 0LD,,
8461,W00103,LL22 7BP,,
8462,W00104,LL30 1DF,,
8463,W00105,LL31 9AL,,
8464,W00106,LL26 0AR,,
8465,W00107,LL29 8AY,,
8466,W00108,LL21 9UB,,
8467,W00109,NP4 6LR,,
8468,W00110,LL20 8HL,,
8469,W00111,LL21 0DN,,
8470,W00112,LL16 3ES,,
8471,W00113,LL19 9LH,,
8472,W00114,LL18 3AS,,
8473,W00115,CF32 8UN,,
8474,W00116,SA6 5LN,,
8475,W00117,LL18 3AS,,
8476,W00118,NP4 0TB,,
8477,W00119,CF24 0UG,,
8478,W00120,SA1 3SR,,
8479,W00121,CF35 6AP,,
8480,W00122,SA11 3SU,,
8481,W00123,CF63 4RU,,
8482,W00124,CF24 0SZ,,
8483,W00125,CF24 0SZ,,
8484,W00126,NP20 4PE,,
8485,W00127,CF14 4XW,,
8486,W00128,CF47 8UX,,
8487,W00129,CF62 5QN,,
8488,W00130,CF10 2FE,,
8489,W00131,CF63 4HD,,
8490,W00132,CF47 8UX,,
8491,W00133,SA15 3JH,,
8492,W00134,SA14 9BN,,
8493,W00135,SY16 2DW,,
8494,W00136,SY16 2DW,,
8495,W00137,SY16 2DW,,
8496,W00138,SA1 8QY,,
8497,W00139,CF38 1RN,,
8498,W00140,LL65 1UD,,
8499,W00141,SA12 7BJ,,
8500,W00142,SA18 1EG,,
8501,W00143,SA9 2GH,,
8502,W00144,SA11 2FP,,
8503,W00145,NP24 6EE,,
8504,W00146,NP12 2BW,,
8505,W00147,SA4 4UU,,
8506,W00148,SA4 4UU,,
8507,W00149,SA31 3BB,,
8508,W00150,CF10 2FE,,
8509,W00151,CF63 4HD,,
8510,W00152,CF37 2BN,,
8511,W00153,SA61 2PZ,,
8512,W00154,SA61 2PZ,,
8513,W00155,SA41 3SJ,,
8514,W00156,SY18 6EF,,
8515,W00157,SA1 7HJ,,
8516,W00158,NP18 2AA,,
8517,W00159,SA61 2PZ,,
8518,W00160,LL13 9QE,,
8519,W00161,CF48 1BZ,,
8520,W00162,LL30 1LB,,
8521,W00163,LD3 0LU,,
8522,W00164,SA12 7BX,,
8523,W00165,CF83 1LX,,
8524,W00166,NP4 0AH,,
8525,W00167,CF11 9EE,,
8526,W00168,LL55 2YE,,
8527,W00169,LD3 7JP,,
8528,W91001,CH7 2JL,,
8529,W91002,LL15 1BP,,
8530,W91003,LL18 1DA,,
8531,W91004,LL11 2SA,,
8532,W91005,CH8 7RS,,
8533,W91006,LL11 4UF,,
8534,W91007,LL29 9NP,,
8535,W91008,LL21 9UB,,
8536,W91009,LL19 9LN,,
8537,W91010,LL20 8RZ,,
8538,W91013,LL12 9NL,,
8539,W91014,LL18 5AU,,
8540,W91015,CH5 3PA,,
8541,W91016,LL11 3SA,,
8542,W91017,CH7 1SS,,
8543,W91018,CH7 3PG,,
8544,W91019,LL14 2EN,,
8545,W91020,LL11 5RR,,
8546,W91021,CH4 0NR,,
8547,W91022,LL13 7DE,,
8548,W91023,LL17 0LU,,
8549,W91024,LL14 5DH,,
8550,W91025,LL12 0TR,,
8551,W91026,LL13 0ED,,
8552,W91027,LL16 3TH,,
8553,W91028,LL19 9LN,,
8554,W91029,CH8 7GA,,
8555,W91030,LL13 8DB,,
8556,W91031,LL29 7LS,,
8557,W91032,CH6 5UZ,,
8558,W91033,LL16 3AU,,
8559,W91034,LL15 1BG,,
8560,W91036,CH5 1QT,,
8561,W91037,CH8 7TR,,
8562,W91038,LL22 8LJ,,
8563,W91039,CH5 1QA,,
8564,W91040,CH5 4PJ,,
8565,W91041,LL14 3AE,,
8566,W91042,LL13 7BS,,
8567,W91043,LL14 6NH,,
8568,W91044,CH7 4RQ,,
8569,W91046,CH6 5ER,,
8570,W91047,LL21 0DN,,
8571,W91048,LL29 7LS,,
8572,W91050,LL29 9RF,,
8573,W91051,CH5 1SY,,
8574,W91052,CH7 1LA,,
8575,W91053,LL18 4RS,,
8576,W91054,LL12 7TH,,
8577,W91055,CH6 5ER,,
8578,W91056,LL11 3NS,,
8579,W91057,LL16 3UW,,
8580,W91058,LL13 8RG,,
8581,W91059,LL14 1AA,,
8582,W91060,CH5 4PJ,,
8583,W91062,LL14 1RB,,
8584,W91604,SY13 3DL,,
8585,W91605,LL14 1AW,,
8586,W91607,CH5 4PJ,,
8587,W91610,LL12 9LG,,
8588,W91614,LL14 3AB,,
8589,W91615,LL18 1LR,,
8590,W91618,CH7 1PA,,
8591,W91622,LL18 1LT,,
8592,W91624,LL16 3BL,,
8593,W91626,CH7 1JY,,
8594,W91629,LL13 8TH,,
8595,W91632,LL19 7UN,,
8596,W91634,LL12 9EU,,
8597,W91635,LL29 7LG,,
8598,W91636,CH8 7TZ,,
8599,W91638,LL17 0RS,,
8600,W91639,LL17 0RS,,
8601,W91640,LL18 2UE,,
8602,W91699,NP4 0YP,,
8603,W92002,SA61 1QX,,
8604,W92003,SA17 4UL,,
8605,W92005,SA45 9PB,,
8606,W92006,SY24 5JE,,
8607,W92007,SA33 4AA,,
8608,W92008,SA73 2JW,,
8609,W92009,SA19 6HN,,
8610,W92010,SA72 6DJ,,
8611,W92012,SA71 4LD,,
8612,W92013,SA15 5TR,,
8613,W92014,SY23 2DX,,
8614,W92015,SA65 9BT,,
8615,W92016,SA31 1EX,,
8616,W92018,SA38 9NS,,
8617,W92019,SA44 4JX,,
8618,W92021,SA15 3AE,,
8619,W92022,SA46 0AS,,
8620,W92023,SA34 0AJ,,
8621,W92024,SY23 3DU,,
8622,W92025,SY23 3TL,,
8623,W92026,SA14 9BN,,
8624,W92027,SA70 8AB,,
8625,W92029,SA17 1SG,,
8626,W92030,SA15 3JH,,
8627,W92031,SA16 0BN,,
8628,W92033,SA69 9JW,,
8629,W92034,SA44 4QJ,,
8630,W92035,SA14 6DP,,
8631,W92036,SA18 2DA,,
8632,W92037,SA15 2TJ,,
8633,W92038,SA67 7AA,,
8634,W92039,SA48 7AA,,
8635,W92040,SA18 2PJ,,
8636,W92041,SA73 2JW,,
8637,W92042,SA61 1RN,,
8638,W92044,SA43 1EB,,
8639,W92045,SA40 9RN,,
8640,W92046,SA15 5HU,,
8641,W92048,SA14 8TU,,
8642,W92049,SA72 6HA,,
8643,W92050,SA31 1AH,,
8644,W92051,SA14 7RP,,
8645,W92052,SA15 3BD,,
8646,W92053,SY25 6HA,,
8647,W92054,SA46 0JB,,
8648,W92055,SA20 0HY,,
8649,W92056,SY23 4PA,,
8650,W92058,SA62 6SS,,
8651,W92059,SA62 6TW,,
8652,W92060,SA67 7AA,,
8653,W92061,SA64 0BN,,
8654,W92063,SA32 7LG,,
8655,W92064,SA42 0TJ,,
8656,W92065,SA43 1ED,,
8657,W92434,SA17 4AG,,
8658,W92436,SA16 0LW,,
8659,W92440,SA73 1SH,,
8660,W92441,SA72 6DJ,,
8661,W92442,SY23 1HB,,
8662,W92443,SA40 9RW,,
8663,W92444,SA34 0AU,,
8664,W92610,SA18 1EG,,
8665,W92614,SA14 9BN,,
8666,W92615,SA41 3QE,,
8667,W92616,SA31 3AX,,
8668,W92699,CF10 2TW,,
8669,W93001,NP11 5GX,,
8670,W93004,NP7 5DL,,
8671,W93007,NP13 1BQ,,
8672,W93008,NP13 2AB,,
8673,W93009,NP13 2AB,,
8674,W93010,NP12 0QN,,
8675,W93011,NP12 2YU,,
8676,W93012,NP12 2YU,,
8677,W93014,NP12 3NA,,
8678,W93015,NP4 9AW,,
8679,W93016,NP3 3BW,,
8680,W93017,NP23 4EY,,
8681,W93018,NP18 1AZ,,
8682,W93019,GL15 6TN,,
8683,W93020,NP16 5PZ,,
8684,W93021,NP16 5XR,,
8685,W93022,NP16 5XP,,
8686,W93023,NP26 5AB,,
8687,W93024,NP44 3LT,,
8688,W93025,NP44 8HW,,
8689,W93026,NP44 1DU,,
8690,W93027,NP44 3JS,,
8691,W93028,NP44 1RY,,
8692,W93029,NP44 4TA,,
8693,W93030,NP44 3XQ,,
8694,W93031,NP4 5DJ,,
8695,W93032,NP23 5NT,,
8696,W93033,NP7 5UH,,
8697,W93035,NP23 6JG,,
8698,W93036,NP25 3EQ,,
8699,W93037,NP15 1AB,,
8700,W93038,NP15 1AB,,
8701,W93039,NP20 4EJ,,
8702,W93040,NP19 8HL,,
8703,W93041,NP20 1HX,,
8704,W93043,NP19 7FY,,
8705,W93044,NP19 0DW,,
8706,W93045,NP20 6EY,,
8707,W93046,NP20 4JS,,
8708,W93047,NP19 9PS,,
8709,W93048,NP20 2WQ,,
8710,W93049,NP19 7DQ,,
8711,W93050,NP19 0GE,,
8712,W93051,NP20 5PJ,,
8713,W93052,NP19 8NL,,
8714,W93053,NP19 8HL,,
8715,W93054,NP20 2LB,,
8716,W93055,NP4 8AT,,
8717,W93056,NP4 6DH,,
8718,W93057,NP4 7BH,,
8719,W93058,NP4 6DH,,
8720,W93059,NP11 6BJ,,
8721,W93061,NP10 9DU,,
8722,W93063,NP22 3NG,,
8723,W93064,NP11 6YS,,
8724,W93065,NP22 4LB,,
8725,W93066,NP20 6WB,,
